PolicyID,Period,EarnedPremium,ExposureUnits,Geography,Industry,PolicySize,RiskRating
POL000170,2023-06,11594.9,206.98,Northeast,Retail,Large,3.53
POL000170,2023-07,11594.9,212.53,Northeast,Retail,Large,3.53
POL000170,2023-08,11594.9,205.93,Northeast,Retail,Large,3.53
POL000170,2023-09,11594.9,214.41,Northeast,Retail,Large,3.53
POL000170,2023-10,11594.9,208.48,Northeast,Retail,Large,3.53
POL000170,2023-11,11594.9,212.85,Northeast,Retail,Large,3.53
POL000170,2023-12,11594.9,198.6,Northeast,Retail,Large,3.53
POL000170,2024-01,11594.9,213.15,Northeast,Retail,Large,3.53
POL000170,2024-02,11594.9,209.45,Northeast,Retail,Large,3.53
POL000170,2024-03,11594.9,199.05,Northeast,Retail,Large,3.53
POL000170,2024-04,11594.9,199.45,Northeast,Retail,Large,3.53
POL000170,2024-05,11594.9,214.62,Northeast,Retail,Large,3.53
POL000170,2024-06,11594.9,196.21,Northeast,Retail,Large,3.53
POL000170,2024-07,11594.9,205.07,Northeast,Retail,Large,3.53
POL000170,2024-08,11594.9,202.0,Northeast,Retail,Large,3.53
POL000170,2024-09,11594.9,209.24,Northeast,Retail,Large,3.53
POL000170,2024-10,11594.9,212.83,Northeast,Retail,Large,3.53
POL000170,2024-11,11594.9,202.97,Northeast,Retail,Large,3.53
POL000170,2024-12,11594.9,204.34,Northeast,Retail,Large,3.53
POL000171,2022-09,15479.84,209.86,West,Manufacturing,Large,5.69
POL000171,2022-10,15479.84,205.89,West,Manufacturing,Large,5.69
POL000171,2022-11,15479.84,208.16,West,Manufacturing,Large,5.69
POL000171,2022-12,15479.84,198.98,West,Manufacturing,Large,5.69
POL000171,2023-01,15479.84,194.89,West,Manufacturing,Large,5.69
POL000171,2023-02,15479.84,198.45,West,Manufacturing,Large,5.69
POL000171,2023-03,15479.84,204.54,West,Manufacturing,Large,5.69
POL000171,2023-04,15479.84,192.39,West,Manufacturing,Large,5.69
POL000171,2023-05,15479.84,195.61,West,Manufacturing,Large,5.69
POL000171,2023-06,15479.84,191.13,West,Manufacturing,Large,5.69
POL000171,2023-07,15479.84,198.86,West,Manufacturing,Large,5.69
POL000171,2023-08,15479.84,206.77,West,Manufacturing,Large,5.69
POL000171,2023-09,15479.84,190.69,West,Manufacturing,Large,5.69
POL000171,2023-10,15479.84,203.72,West,Manufacturing,Large,5.69
POL000171,2023-11,15479.84,208.87,West,Manufacturing,Large,5.69
POL000171,2023-12,15479.84,194.94,West,Manufacturing,Large,5.69
POL000171,2024-01,15479.84,204.09,West,Manufacturing,Large,5.69
POL000171,2024-02,15479.84,209.72,West,Manufacturing,Large,5.69
POL000171,2024-03,15479.84,209.47,West,Manufacturing,Large,5.69
POL000171,2024-04,15479.84,194.9,West,Manufacturing,Large,5.69
POL000171,2024-05,15479.84,192.21,West,Manufacturing,Large,5.69
POL000171,2024-06,15479.84,193.17,West,Manufacturing,Large,5.69
POL000171,2024-07,15479.84,204.25,West,Manufacturing,Large,5.69
POL000171,2024-08,15479.84,204.73,West,Manufacturing,Large,5.69
POL000171,2024-09,15479.84,203.7,West,Manufacturing,Large,5.69
POL000171,2024-10,15479.84,196.93,West,Manufacturing,Large,5.69
POL000171,2024-11,15479.84,193.6,West,Manufacturing,Large,5.69
POL000171,2024-12,15479.84,201.83,West,Manufacturing,Large,5.69
POL000172,2024-06,580.62,9.71,Northeast,Office,Small,4.52
POL000172,2024-07,580.62,9.95,Northeast,Office,Small,4.52
POL000172,2024-08,580.62,9.67,Northeast,Office,Small,4.52
POL000172,2024-09,580.62,9.57,Northeast,Office,Small,4.52
POL000172,2024-10,580.62,9.53,Northeast,Office,Small,4.52
POL000172,2024-11,580.62,9.45,Northeast,Office,Small,4.52
POL000172,2024-12,580.62,9.5,Northeast,Office,Small,4.52
POL000173,2023-06,445.74,7.92,Midwest,Office,Small,4.96
POL000173,2023-07,445.74,8.12,Midwest,Office,Small,4.96
POL000173,2023-08,445.74,7.87,Midwest,Office,Small,4.96
POL000173,2023-09,445.74,7.99,Midwest,Office,Small,4.96
POL000173,2023-10,445.74,8.45,Midwest,Office,Small,4.96
POL000173,2023-11,445.74,8.11,Midwest,Office,Small,4.96
POL000173,2023-12,445.74,8.39,Midwest,Office,Small,4.96
POL000173,2024-01,445.74,8.43,Midwest,Office,Small,4.96
POL000173,2024-02,445.74,8.32,Midwest,Office,Small,4.96
POL000173,2024-03,445.74,8.63,Midwest,Office,Small,4.96
POL000173,2024-04,445.74,7.86,Midwest,Office,Small,4.96
POL000173,2024-05,445.74,8.45,Midwest,Office,Small,4.96
POL000173,2024-06,445.74,8.63,Midwest,Office,Small,4.96
POL000173,2024-07,445.74,8.55,Midwest,Office,Small,4.96
POL000173,2024-08,445.74,7.98,Midwest,Office,Small,4.96
POL000173,2024-09,445.74,8.11,Midwest,Office,Small,4.96
POL000173,2024-10,445.74,7.98,Midwest,Office,Small,4.96
POL000173,2024-11,445.74,8.33,Midwest,Office,Small,4.96
POL000173,2024-12,445.74,8.43,Midwest,Office,Small,4.96
POL000174,2024-02,9258.48,218.55,Southeast,Office,Large,4.5
POL000174,2024-03,9258.48,223.5,Southeast,Office,Large,4.5
POL000174,2024-04,9258.48,226.87,Southeast,Office,Large,4.5
POL000174,2024-05,9258.48,220.87,Southeast,Office,Large,4.5
POL000174,2024-06,9258.48,230.5,Southeast,Office,Large,4.5
POL000174,2024-07,9258.48,228.67,Southeast,Office,Large,4.5
POL000174,2024-08,9258.48,212.93,Southeast,Office,Large,4.5
POL000174,2024-09,9258.48,225.32,Southeast,Office,Large,4.5
POL000174,2024-10,9258.48,216.73,Southeast,Office,Large,4.5
POL000174,2024-11,9258.48,223.9,Southeast,Office,Large,4.5
POL000174,2024-12,9258.48,232.79,Southeast,Office,Large,4.5
POL000175,2024-06,2828.87,55.12,Northeast,Healthcare,Medium,4.29
POL000175,2024-07,2828.87,52.6,Northeast,Healthcare,Medium,4.29
POL000175,2024-08,2828.87,52.0,Northeast,Healthcare,Medium,4.29
POL000175,2024-09,2828.87,51.7,Northeast,Healthcare,Medium,4.29
POL000175,2024-10,2828.87,53.28,Northeast,Healthcare,Medium,4.29
POL000175,2024-11,2828.87,51.06,Northeast,Healthcare,Medium,4.29
POL000175,2024-12,2828.87,53.37,Northeast,Healthcare,Medium,4.29
POL000176,2023-02,12822.96,207.78,Midwest,Manufacturing,Large,4.36
POL000176,2023-03,12822.96,214.84,Midwest,Manufacturing,Large,4.36
POL000176,2023-04,12822.96,212.57,Midwest,Manufacturing,Large,4.36
POL000176,2023-05,12822.96,229.0,Midwest,Manufacturing,Large,4.36
POL000176,2023-06,12822.96,223.66,Midwest,Manufacturing,Large,4.36
POL000176,2023-07,12822.96,215.4,Midwest,Manufacturing,Large,4.36
POL000176,2023-08,12822.96,209.79,Midwest,Manufacturing,Large,4.36
POL000176,2023-09,12822.96,219.06,Midwest,Manufacturing,Large,4.36
POL000176,2023-10,12822.96,212.42,Midwest,Manufacturing,Large,4.36
POL000176,2023-11,12822.96,219.49,Midwest,Manufacturing,Large,4.36
POL000176,2023-12,12822.96,226.02,Midwest,Manufacturing,Large,4.36
POL000176,2024-01,12822.96,221.22,Midwest,Manufacturing,Large,4.36
POL000176,2024-02,12822.96,221.62,Midwest,Manufacturing,Large,4.36
POL000176,2024-03,12822.96,219.59,Midwest,Manufacturing,Large,4.36
POL000176,2024-04,12822.96,228.03,Midwest,Manufacturing,Large,4.36
POL000176,2024-05,12822.96,228.14,Midwest,Manufacturing,Large,4.36
POL000176,2024-06,12822.96,218.97,Midwest,Manufacturing,Large,4.36
POL000176,2024-07,12822.96,214.44,Midwest,Manufacturing,Large,4.36
POL000176,2024-08,12822.96,217.81,Midwest,Manufacturing,Large,4.36
POL000176,2024-09,12822.96,211.84,Midwest,Manufacturing,Large,4.36
POL000176,2024-10,12822.96,221.67,Midwest,Manufacturing,Large,4.36
POL000176,2024-11,12822.96,218.69,Midwest,Manufacturing,Large,4.36
POL000176,2024-12,12822.96,210.01,Midwest,Manufacturing,Large,4.36
POL000177,2023-08,540.29,10.16,Northwest,Retail,Small,5.25
POL000177,2023-09,540.29,10.46,Northwest,Retail,Small,5.25
POL000177,2023-10,540.29,10.89,Northwest,Retail,Small,5.25
POL000177,2023-11,540.29,10.55,Northwest,Retail,Small,5.25
POL000177,2023-12,540.29,10.67,Northwest,Retail,Small,5.25
POL000177,2024-01,540.29,10.31,Northwest,Retail,Small,5.25
POL000177,2024-02,540.29,10.55,Northwest,Retail,Small,5.25
POL000177,2024-03,540.29,10.42,Northwest,Retail,Small,5.25
POL000177,2024-04,540.29,10.65,Northwest,Retail,Small,5.25
POL000177,2024-05,540.29,10.01,Northwest,Retail,Small,5.25
POL000177,2024-06,540.29,10.47,Northwest,Retail,Small,5.25
POL000177,2024-07,540.29,10.27,Northwest,Retail,Small,5.25
POL000177,2024-08,540.29,10.3,Northwest,Retail,Small,5.25
POL000177,2024-09,540.29,10.96,Northwest,Retail,Small,5.25
POL000177,2024-10,540.29,10.15,Northwest,Retail,Small,5.25
POL000177,2024-11,540.29,10.28,Northwest,Retail,Small,5.25
POL000177,2024-12,540.29,10.49,Northwest,Retail,Small,5.25
POL000178,2024-11,64874.69,1017.39,Northeast,Retail,Enterprise,5.4
POL000178,2024-12,64874.69,973.57,Northeast,Retail,Enterprise,5.4
POL000179,2022-11,757.03,11.72,Southeast,Manufacturing,Small,5.46
POL000179,2022-12,757.03,11.85,Southeast,Manufacturing,Small,5.46
POL000179,2023-01,757.03,11.22,Southeast,Manufacturing,Small,5.46
POL000179,2023-02,757.03,11.32,Southeast,Manufacturing,Small,5.46
POL000179,2023-03,757.03,11.28,Southeast,Manufacturing,Small,5.46
POL000179,2023-04,757.03,11.82,Southeast,Manufacturing,Small,5.46
POL000179,2023-05,757.03,10.92,Southeast,Manufacturing,Small,5.46
POL000179,2023-06,757.03,11.22,Southeast,Manufacturing,Small,5.46
POL000179,2023-07,757.03,11.65,Southeast,Manufacturing,Small,5.46
POL000179,2023-08,757.03,11.51,Southeast,Manufacturing,Small,5.46
POL000179,2023-09,757.03,11.37,Southeast,Manufacturing,Small,5.46
POL000179,2023-10,757.03,11.49,Southeast,Manufacturing,Small,5.46
POL000179,2023-11,757.03,11.09,Southeast,Manufacturing,Small,5.46
POL000179,2023-12,757.03,11.36,Southeast,Manufacturing,Small,5.46
POL000179,2024-01,757.03,11.44,Southeast,Manufacturing,Small,5.46
POL000179,2024-02,757.03,11.9,Southeast,Manufacturing,Small,5.46
POL000179,2024-03,757.03,11.17,Southeast,Manufacturing,Small,5.46
POL000179,2024-04,757.03,11.86,Southeast,Manufacturing,Small,5.46
POL000179,2024-05,757.03,11.61,Southeast,Manufacturing,Small,5.46
POL000179,2024-06,757.03,10.89,Southeast,Manufacturing,Small,5.46
POL000179,2024-07,757.03,11.7,Southeast,Manufacturing,Small,5.46
POL000179,2024-08,757.03,10.91,Southeast,Manufacturing,Small,5.46
POL000179,2024-09,757.03,12.01,Southeast,Manufacturing,Small,5.46
POL000179,2024-10,757.03,11.87,Southeast,Manufacturing,Small,5.46
POL000179,2024-11,757.03,11.21,Southeast,Manufacturing,Small,5.46
POL000179,2024-12,757.03,11.16,Southeast,Manufacturing,Small,5.46
POL000180,2023-07,68837.76,1122.88,West,Hospitality,Enterprise,5.18
POL000180,2023-08,68837.76,1120.01,West,Hospitality,Enterprise,5.18
POL000180,2023-09,68837.76,1121.84,West,Hospitality,Enterprise,5.18
POL000180,2023-10,68837.76,1115.7,West,Hospitality,Enterprise,5.18
POL000180,2023-11,68837.76,1150.11,West,Hospitality,Enterprise,5.18
POL000180,2023-12,68837.76,1098.2,West,Hospitality,Enterprise,5.18
POL000180,2024-01,68837.76,1175.67,West,Hospitality,Enterprise,5.18
POL000180,2024-02,68837.76,1171.85,West,Hospitality,Enterprise,5.18
POL000180,2024-03,68837.76,1133.68,West,Hospitality,Enterprise,5.18
POL000180,2024-04,68837.76,1176.43,West,Hospitality,Enterprise,5.18
POL000180,2024-05,68837.76,1107.62,West,Hospitality,Enterprise,5.18
POL000180,2024-06,68837.76,1081.53,West,Hospitality,Enterprise,5.18
POL000180,2024-07,68837.76,1149.9,West,Hospitality,Enterprise,5.18
POL000180,2024-08,68837.76,1131.57,West,Hospitality,Enterprise,5.18
POL000180,2024-09,68837.76,1143.98,West,Hospitality,Enterprise,5.18
POL000180,2024-10,68837.76,1181.73,West,Hospitality,Enterprise,5.18
POL000180,2024-11,68837.76,1189.75,West,Hospitality,Enterprise,5.18
POL000180,2024-12,68837.76,1151.63,West,Hospitality,Enterprise,5.18
POL000181,2022-08,3006.7,44.14,Midwest,Warehouse,Medium,5.2
POL000181,2022-09,3006.7,41.21,Midwest,Warehouse,Medium,5.2
POL000181,2022-10,3006.7,41.54,Midwest,Warehouse,Medium,5.2
POL000181,2022-11,3006.7,44.0,Midwest,Warehouse,Medium,5.2
POL000181,2022-12,3006.7,42.7,Midwest,Warehouse,Medium,5.2
POL000181,2023-01,3006.7,42.77,Midwest,Warehouse,Medium,5.2
POL000181,2023-02,3006.7,42.18,Midwest,Warehouse,Medium,5.2
POL000181,2023-03,3006.7,43.46,Midwest,Warehouse,Medium,5.2
POL000181,2023-04,3006.7,41.65,Midwest,Warehouse,Medium,5.2
POL000181,2023-05,3006.7,43.55,Midwest,Warehouse,Medium,5.2
POL000181,2023-06,3006.7,41.6,Midwest,Warehouse,Medium,5.2
POL000181,2023-07,3006.7,41.12,Midwest,Warehouse,Medium,5.2
POL000181,2023-08,3006.7,42.27,Midwest,Warehouse,Medium,5.2
POL000181,2023-09,3006.7,41.84,Midwest,Warehouse,Medium,5.2
POL000181,2023-10,3006.7,44.67,Midwest,Warehouse,Medium,5.2
POL000181,2023-11,3006.7,41.09,Midwest,Warehouse,Medium,5.2
POL000181,2023-12,3006.7,41.61,Midwest,Warehouse,Medium,5.2
POL000181,2024-01,3006.7,43.21,Midwest,Warehouse,Medium,5.2
POL000181,2024-02,3006.7,42.92,Midwest,Warehouse,Medium,5.2
POL000181,2024-03,3006.7,41.05,Midwest,Warehouse,Medium,5.2
POL000181,2024-04,3006.7,40.88,Midwest,Warehouse,Medium,5.2
POL000181,2024-05,3006.7,45.1,Midwest,Warehouse,Medium,5.2
POL000181,2024-06,3006.7,43.68,Midwest,Warehouse,Medium,5.2
POL000181,2024-07,3006.7,42.42,Midwest,Warehouse,Medium,5.2
POL000181,2024-08,3006.7,42.87,Midwest,Warehouse,Medium,5.2
POL000181,2024-09,3006.7,42.0,Midwest,Warehouse,Medium,5.2
POL000181,2024-10,3006.7,42.33,Midwest,Warehouse,Medium,5.2
POL000181,2024-11,3006.7,43.64,Midwest,Warehouse,Medium,5.2
POL000181,2024-12,3006.7,44.65,Midwest,Warehouse,Medium,5.2
POL000182,2024-07,440.03,11.46,Midwest,Healthcare,Small,3.64
POL000182,2024-08,440.03,12.23,Midwest,Healthcare,Small,3.64
POL000182,2024-09,440.03,11.38,Midwest,Healthcare,Small,3.64
POL000182,2024-10,440.03,11.49,Midwest,Healthcare,Small,3.64
POL000182,2024-11,440.03,11.28,Midwest,Healthcare,Small,3.64
POL000182,2024-12,440.03,11.41,Midwest,Healthcare,Small,3.64
POL000183,2022-10,53026.88,1062.41,Midwest,Office,Enterprise,6.27
POL000183,2022-11,53026.88,1015.71,Midwest,Office,Enterprise,6.27
POL000183,2022-12,53026.88,976.78,Midwest,Office,Enterprise,6.27
POL000183,2023-01,53026.88,1066.74,Midwest,Office,Enterprise,6.27
POL000183,2023-02,53026.88,1058.5,Midwest,Office,Enterprise,6.27
POL000183,2023-03,53026.88,1045.82,Midwest,Office,Enterprise,6.27
POL000183,2023-04,53026.88,1064.06,Midwest,Office,Enterprise,6.27
POL000183,2023-05,53026.88,991.31,Midwest,Office,Enterprise,6.27
POL000183,2023-06,53026.88,1054.15,Midwest,Office,Enterprise,6.27
POL000183,2023-07,53026.88,1039.23,Midwest,Office,Enterprise,6.27
POL000183,2023-08,53026.88,1057.56,Midwest,Office,Enterprise,6.27
POL000183,2023-09,53026.88,1050.13,Midwest,Office,Enterprise,6.27
POL000183,2023-10,53026.88,1004.19,Midwest,Office,Enterprise,6.27
POL000183,2023-11,53026.88,1047.83,Midwest,Office,Enterprise,6.27
POL000183,2023-12,53026.88,995.62,Midwest,Office,Enterprise,6.27
POL000183,2024-01,53026.88,1002.37,Midwest,Office,Enterprise,6.27
POL000183,2024-02,53026.88,979.86,Midwest,Office,Enterprise,6.27
POL000183,2024-03,53026.88,1064.22,Midwest,Office,Enterprise,6.27
POL000183,2024-04,53026.88,998.54,Midwest,Office,Enterprise,6.27
POL000183,2024-05,53026.88,1021.95,Midwest,Office,Enterprise,6.27
POL000183,2024-06,53026.88,1008.77,Midwest,Office,Enterprise,6.27
POL000183,2024-07,53026.88,1066.76,Midwest,Office,Enterprise,6.27
POL000183,2024-08,53026.88,1003.03,Midwest,Office,Enterprise,6.27
POL000183,2024-09,53026.88,1048.26,Midwest,Office,Enterprise,6.27
POL000183,2024-10,53026.88,1056.1,Midwest,Office,Enterprise,6.27
POL000183,2024-11,53026.88,1013.28,Midwest,Office,Enterprise,6.27
POL000183,2024-12,53026.88,1007.43,Midwest,Office,Enterprise,6.27
POL000184,2023-06,741.33,9.04,Southeast,Manufacturing,Small,5.74
POL000184,2023-07,741.33,9.18,Southeast,Manufacturing,Small,5.74
POL000184,2023-08,741.33,9.04,Southeast,Manufacturing,Small,5.74
POL000184,2023-09,741.33,8.58,Southeast,Manufacturing,Small,5.74
POL000184,2023-10,741.33,9.16,Southeast,Manufacturing,Small,5.74
POL000184,2023-11,741.33,8.72,Southeast,Manufacturing,Small,5.74
POL000184,2023-12,741.33,8.89,Southeast,Manufacturing,Small,5.74
POL000184,2024-01,741.33,9.11,Southeast,Manufacturing,Small,5.74
POL000184,2024-02,741.33,8.55,Southeast,Manufacturing,Small,5.74
POL000184,2024-03,741.33,9.07,Southeast,Manufacturing,Small,5.74
POL000184,2024-04,741.33,8.9,Southeast,Manufacturing,Small,5.74
POL000184,2024-05,741.33,9.17,Southeast,Manufacturing,Small,5.74
POL000184,2024-06,741.33,8.53,Southeast,Manufacturing,Small,5.74
POL000184,2024-07,741.33,8.75,Southeast,Manufacturing,Small,5.74
POL000184,2024-08,741.33,9.11,Southeast,Manufacturing,Small,5.74
POL000184,2024-09,741.33,8.4,Southeast,Manufacturing,Small,5.74
POL000184,2024-10,741.33,8.48,Southeast,Manufacturing,Small,5.74
POL000184,2024-11,741.33,9.25,Southeast,Manufacturing,Small,5.74
POL000184,2024-12,741.33,8.63,Southeast,Manufacturing,Small,5.74
POL000185,2024-04,3895.59,54.51,West,Warehouse,Medium,4.99
POL000185,2024-05,3895.59,50.39,West,Warehouse,Medium,4.99
POL000185,2024-06,3895.59,51.32,West,Warehouse,Medium,4.99
POL000185,2024-07,3895.59,53.36,West,Warehouse,Medium,4.99
POL000185,2024-08,3895.59,52.86,West,Warehouse,Medium,4.99
POL000185,2024-09,3895.59,52.46,West,Warehouse,Medium,4.99
POL000185,2024-10,3895.59,52.2,West,Warehouse,Medium,4.99
POL000185,2024-11,3895.59,53.83,West,Warehouse,Medium,4.99
POL000185,2024-12,3895.59,50.66,West,Warehouse,Medium,4.99
POL000186,2022-06,2520.83,48.36,Southwest,Education,Medium,4.67
POL000186,2022-07,2520.83,46.96,Southwest,Education,Medium,4.67
POL000186,2022-08,2520.83,49.11,Southwest,Education,Medium,4.67
POL000186,2022-09,2520.83,47.43,Southwest,Education,Medium,4.67
POL000186,2022-10,2520.83,47.83,Southwest,Education,Medium,4.67
POL000186,2022-11,2520.83,48.5,Southwest,Education,Medium,4.67
POL000186,2022-12,2520.83,46.34,Southwest,Education,Medium,4.67
POL000186,2023-01,2520.83,46.66,Southwest,Education,Medium,4.67
POL000186,2023-02,2520.83,49.54,Southwest,Education,Medium,4.67
POL000186,2023-03,2520.83,48.29,Southwest,Education,Medium,4.67
POL000186,2023-04,2520.83,50.41,Southwest,Education,Medium,4.67
POL000186,2023-05,2520.83,49.59,Southwest,Education,Medium,4.67
POL000186,2023-06,2520.83,46.25,Southwest,Education,Medium,4.67
POL000186,2023-07,2520.83,49.21,Southwest,Education,Medium,4.67
POL000186,2023-08,2520.83,46.66,Southwest,Education,Medium,4.67
POL000186,2023-09,2520.83,50.01,Southwest,Education,Medium,4.67
POL000186,2023-10,2520.83,51.03,Southwest,Education,Medium,4.67
POL000186,2023-11,2520.83,48.79,Southwest,Education,Medium,4.67
POL000186,2023-12,2520.83,49.53,Southwest,Education,Medium,4.67
POL000186,2024-01,2520.83,47.36,Southwest,Education,Medium,4.67
POL000186,2024-02,2520.83,48.34,Southwest,Education,Medium,4.67
POL000186,2024-03,2520.83,50.37,Southwest,Education,Medium,4.67
POL000186,2024-04,2520.83,47.02,Southwest,Education,Medium,4.67
POL000186,2024-05,2520.83,47.5,Southwest,Education,Medium,4.67
POL000186,2024-06,2520.83,48.37,Southwest,Education,Medium,4.67
POL000186,2024-07,2520.83,49.67,Southwest,Education,Medium,4.67
POL000186,2024-08,2520.83,48.04,Southwest,Education,Medium,4.67
POL000186,2024-09,2520.83,50.72,Southwest,Education,Medium,4.67
POL000186,2024-10,2520.83,46.67,Southwest,Education,Medium,4.67
POL000186,2024-11,2520.83,48.01,Southwest,Education,Medium,4.67
POL000186,2024-12,2520.83,49.66,Southwest,Education,Medium,4.67
POL000187,2022-05,590.39,10.4,Midwest,Retail,Small,5.06
POL000187,2022-06,590.39,10.86,Midwest,Retail,Small,5.06
POL000187,2022-07,590.39,10.33,Midwest,Retail,Small,5.06
POL000187,2022-08,590.39,10.22,Midwest,Retail,Small,5.06
POL000187,2022-09,590.39,10.28,Midwest,Retail,Small,5.06
POL000187,2022-10,590.39,11.15,Midwest,Retail,Small,5.06
POL000187,2022-11,590.39,10.75,Midwest,Retail,Small,5.06
POL000187,2022-12,590.39,11.01,Midwest,Retail,Small,5.06
POL000187,2023-01,590.39,10.51,Midwest,Retail,Small,5.06
POL000187,2023-02,590.39,10.79,Midwest,Retail,Small,5.06
POL000187,2023-03,590.39,10.68,Midwest,Retail,Small,5.06
POL000187,2023-04,590.39,11.17,Midwest,Retail,Small,5.06
POL000187,2023-05,590.39,10.95,Midwest,Retail,Small,5.06
POL000187,2023-06,590.39,10.94,Midwest,Retail,Small,5.06
POL000187,2023-07,590.39,10.21,Midwest,Retail,Small,5.06
POL000187,2023-08,590.39,10.74,Midwest,Retail,Small,5.06
POL000187,2023-09,590.39,10.65,Midwest,Retail,Small,5.06
POL000187,2023-10,590.39,11.15,Midwest,Retail,Small,5.06
POL000187,2023-11,590.39,10.43,Midwest,Retail,Small,5.06
POL000187,2023-12,590.39,10.44,Midwest,Retail,Small,5.06
POL000187,2024-01,590.39,10.6,Midwest,Retail,Small,5.06
POL000187,2024-02,590.39,10.42,Midwest,Retail,Small,5.06
POL000187,2024-03,590.39,10.29,Midwest,Retail,Small,5.06
POL000187,2024-04,590.39,11.07,Midwest,Retail,Small,5.06
POL000187,2024-05,590.39,10.75,Midwest,Retail,Small,5.06
POL000187,2024-06,590.39,11.08,Midwest,Retail,Small,5.06
POL000187,2024-07,590.39,11.04,Midwest,Retail,Small,5.06
POL000187,2024-08,590.39,10.46,Midwest,Retail,Small,5.06
POL000187,2024-09,590.39,10.74,Midwest,Retail,Small,5.06
